	Gene.symbol	baseMean	logFC	lfcSE	stat	pvalue	adj.P.Val	abundance.1	abundance.2
36	Acting on ether bonds	244.091982800896	0.263904595330813	0.232593097625021	1.13461920420472	0.256534903185572	0.769740571475803	0.000143299903936744	0.000153387873853534
37	Acting on halide bonds	327.884207157205	0.205896750801423	0.352003856560744	0.584927542593251	0.558596438060571	0.910164062052919	0.000196475432140093	0.000173828369106299
38	Acting on hydrogen as donor	1185.7551567548	-0.2654576289878	0.283219437630646	-0.937286053558197	0.348611434888121	0.831477973824705	0.000611503081744206	0.000562417135161243
39	Acting on iron-sulfur proteins as donors	408.024424065686	-0.1279313540764	0.227339561235577	-0.562732475514164	0.573617066733846	0.910164062052919	0.000262752272587183	0.000216170303452482
40	Acting on NADH or NADPH	1450.81228489345	0.146454120304599	0.277768727842137	0.52725201084491	0.598018594796598	0.910164062052919	0.000631590749717916	0.000728821518124061
41	Acting on other nitrogenous compounds as donors	629.169377986871	0.113527483801446	0.239795872060092	0.473433853661152	0.635903682053745	0.918849257296878	0.000330186689648278	0.000360772563075301
42	Acting on paired donors, with incorporation or reduction of molecular oxygen	5459.14309018759	0.239313303691309	0.119749288115881	1.99845282971308	0.0456675890148987	0.56201870131634	0.00276498242395876	0.00308231431815081
43	Acting on peptide bonds (peptidases)	16237.7675717994	0.233999435507088	0.150529560281283	1.55450819805646	0.120063242692011	0.691644225538149	0.00792540501924169	0.00820565415133833
44	Acting on phosphorus or arsenic in donors	996.97700002203	0.593990334810045	0.371998009342101	1.59675675646907	0.110319938701216	0.681470001091058	0.000454571988990521	0.000606398702451713
45	Acting on phosphorus-nitrogen bonds	1.71578939147945	-0.652933327466052	1.49406940652375	-0.437016730692072	0.662099214597392	0.921736141158278	3.108247864821e-06	4.33218570350573e-06
46	Acting on reduced flavodoxin as donor	54.4129087038012	0.718977045184007	0.406973340692398	1.76664408523857	0.0772878529982065	0.626691922805887	2.50587142268642e-05	3.53720265354217e-05
47	Acting on single donors with incorporation of molecular oxygen (oxygenases)	1210.12967114147	0.342333934624459	0.233477483167812	1.46623961325815	0.142583020207664	0.708166109344235	0.000692978671532815	0.00066761921507851
48	Acting on sulfur-nitrogen bonds	0	NA	NA	NA	NA	NA	0	0
49	Acting on superoxide as acceptor	24.86948506534	-0.277847051675349	0.538184306039709	-0.516267472977647	0.605667610779565	0.910164062052919	0.000108550559740803	2.96288113900158e-05
50	Acting on the aldehyde or oxo group of donors	4324.75110401798	0.00891818005848275	0.176987607661928	0.0503887259469475	0.959812620365813	0.985233397873887	0.00235870491629548	0.00223187084724083
51	Acting on the CH-CH group of donors	16185.7604003184	-0.274755760767913	0.277791816759065	-0.989070750799741	0.322628527018337	0.815038773751773	0.00718895920268277	0.0065953680749625
52	Acting on the CH-NH group of donors	7181.37022932526	-0.106989949956865	0.171370546174586	-0.624319361437218	0.532417871113086	0.891183235731917	0.00377109814757893	0.00359189100401037
53	Acting on the CH-NH2 group of donors	3116.33578740377	0.211513425749018	0.146304264800158	1.4457092282165	0.148258774917827	0.708166109344235	0.00162342479474395	0.00179848847187764
54	Acting on the CH-OH group of donors	19250.5168152383	0.0595386159522724	0.20708362286541	0.287510017105353	0.773721833036992	0.934285844981637	0.00822421074368477	0.00941805624629704
55	Acute myeloid leukemia	128.256839333595	-0.645825628685484	0.433508834121381	-1.48976347851	0.136286437110446	0.695550947846928	9.9722452971006e-05	5.66991641504572e-05
56	Acyltransferases	12660.370881406	0.179121329273182	0.122752389422811	1.45920849374437	0.144507731748375	0.708166109344235	0.00652668571690935	0.00675869013316359
57	Adenylate cyclase	1.66316395759063	-0.203647407005565	1.12745019313732	-0.180626521903271	0.856660736819982	0.957367418858361	1.00701218752976e-06	1.09405199915348e-06
58	AdeS-AdeR	1.16393985850255	0.912704138172256	1.53209277274707	0.595723806291285	0.551359751801357	0.904022977440924	2.64415514456164e-06	9.13577213357859e-06
59	Adherens junction	205.224460457087	-0.61441615002586	0.32770737769813	-1.87489263849236	0.06080749501377	0.588419232547036	0.000145424720380875	9.02755595793423e-05
60	Adhesin protein transporter	66.9274197907148	-0.538045492892654	0.439094187582597	-1.22535325701947	0.220442150458946	0.757575841013844	3.96403230588025e-05	2.78749887421903e-05
61	Adipocytokine signaling pathway	310.866408690904	-0.151446542309191	0.266475143757261	-0.568332716417061	0.569809067882982	0.910164062052919	0.000182742477286186	0.000150674457596767
62	ADP-ribosyltransferase	152.894677727373	-0.313501207950845	0.339165942402555	-0.924329859684883	0.355314600887733	0.831477973824705	0.000105856664977661	7.49890134518835e-05
63	Adrenergic signaling in cardiomyocytes	1137.57523065439	-0.180837683427145	0.219712232522048	-0.823066068517592	0.410470423296175	0.86111749285061	0.000677979404348078	0.000669521240112372
64	Aflatoxin biosynthesis	68.6499156190004	-0.398198481257821	0.427857656089249	-0.930679808087293	0.352019217579638	0.831477973824705	4.25916861315644e-05	2.97490430062917e-05
65	African trypanosomiasis	12.8936197250865	-0.756784045925727	0.643843915171244	-1.17541538887487	0.239828569748673	0.769740571475803	9.35067503116881e-06	5.08259413231235e-06
66	AGE-RAGE signaling pathway in diabetic complications	1308.13000863424	0.207633074379057	0.313322688451901	0.662681261305886	0.507534713550583	0.889588675461237	0.000700535620390437	0.000743044887795058
67	Aggrephagy	22.1324727310504	1.29267369466193	0.710343639267006	1.8197864008409	0.0687915394935091	0.610368568596953	9.94331547421025e-06	2.47226167504656e-05
68	AgrC-AgrA (exoprotein synthesis)	5.1204292430454	-2.14331830935487	0.888093567973716	-2.41339244720023	0.0158047916790733	0.344712004922014	3.73503819259249e-06	7.62762112936244e-07
69	AKT/PKB family	29.6328202683206	-1.43411847728039	0.777288762519402	-1.84502664445067	0.0650336628105393	0.603811925567383	2.56189241261362e-05	2.30750679069601e-05
70	Alanine, aspartate and glutamate metabolism	3278.6753995035	0.0125583201203196	0.215985419064226	0.058144295919278	0.9536336910119	0.983066872858806	0.00147817058564117	0.00168654386005315
71	Alcoholism	1658.53907120442	-0.509060379895543	0.211275216292621	-2.40946566676558	0.015975899148241	0.344712004922014	0.000960992502634641	0.000827531102742703
72	Aldosterone synthesis and secretion	1022.71830201454	-0.103614391013363	0.259154661801695	-0.399816813222708	0.689291446162342	0.921736141158278	0.000581212545696692	0.000622532143171535
73	Aldosterone-regulated sodium reabsorption	181.188947924828	-0.055234812546134	0.345587625333136	-0.159828675847086	0.873016034393031	0.962885434168127	0.000117621692097538	9.59521280357253e-05
74	AlgE-type Mannuronan C-5-Epimerase transporter	6503.09150856029	-0.520481522797793	0.402173904547943	-1.29417030024072	0.19560660307074	0.739969165104815	0.00220524348478151	0.00222205602175115
75	AlgZ-AlgR (alginate production)	2.56705640532244	0.514267395010802	1.20925245757492	0.425277113798168	0.670634675185428	0.921736141158278	1.39728971320592e-06	1.21260232293356e-05
76	Alpha Subunits	2.78229912035941	-0.591599315731174	1.09316814264773	-0.541178701291351	0.58838441641439	0.910164062052919	3.52058064259204e-06	2.41091089148582e-06
77	alpha-Hemolysin/cyclolysin transporter	6506.57952044478	-0.521273205991178	0.399336726064561	-1.30534752244877	0.19177453893051	0.739384179817285	0.00220828184567649	0.00222266644832366
78	alpha-Linolenic acid metabolism	121.329108748457	0.908394060222564	0.390330580035304	2.32724287228637	0.019952342395966	0.379050596137852	5.23899723744073e-05	9.06483621763877e-05
79	ALS	257.195557400811	0.610418207177493	0.393699600771219	1.55046691940186	0.121029487490356	0.691644225538149	0.00011905897665098	0.000172397332556555
80	Alzheimer disease	7624.53962017664	0.0991869751086015	0.203625083564371	0.487105877981118	0.626183301124385	0.916995903809597	0.0033245358579098	0.00366567213211116
81	Amidase	72.370679187291	0.139270713825921	0.470385925180132	0.296077553282632	0.767170855766253	0.93283898076561	3.85775621523882e-05	4.0970372725166e-05
82	Amino acid ligase	2917.81810836073	-0.50615434696519	0.299432349753991	-1.69037963794172	0.0909553480406869	0.65920113629488	0.00131851399057564	0.001090210407626
83	Amino acid metabolism	177.972647715233	0.48588137116431	0.379500873709789	1.28031687098532	0.200433716610816	0.740943956650665	9.77794735244786e-05	0.000145513766339378
84	Amino acid related enzymes	6913.44001063881	0.135355009537047	0.174533453231232	0.77552473197056	0.438029657082813	0.867761052732392	0.003403038564502	0.00329057391508463
85	Amino sugar and nucleotide sugar metabolism	8759.38050701315	-0.121824791547947	0.212899449586376	-0.572217503542776	0.567174630714364	0.910164062052919	0.00411227465972148	0.00400622457190821
86	Aminoacyl-tRNA biosynthesis	5763.72642122064	0.269774220772001	0.229598663808395	1.17498166712823	0.240002050396272	0.769740571475803	0.00254633204266769	0.002662880203701
87	Aminoacyl-tRNA synthetases (AARSs)	8434.68917558086	0.198213998491955	0.236557018322317	0.837912144385764	0.402080047597317	0.856834337237951	0.0037644813487758	0.00376151005824021
88	Aminobenzoate degradation	1899.67240832755	-0.378657465108583	0.335595011176973	-1.12831672848945	0.25918618110784	0.770378076810685	0.000782646063166707	0.000679919002417546
89	Aminoglycoside resistance genes	388.170949860894	-0.0540998328639598	0.396784769602733	-0.136345537955314	0.891548125903303	0.967204030373236	0.000261451926343815	0.000259208371954405
90	Amoebiasis	1141.81266480658	0.336494906442804	0.364311036209606	0.923647304083321	0.355669976462037	0.831477973824705	0.000569485397245785	0.000675382890651006
91	Amphetamine addiction	979.326652510434	-0.213897964752705	0.262488144367968	-0.814886193308802	0.415137456925426	0.86111749285061	0.000572966645093961	0.000584795801115758
92	AMPK signaling pathway	3544.48883317501	0.337385293616105	0.238499677766031	1.4146153016906	0.157181319880864	0.709591719235324	0.00148804992256343	0.00178495648708341
93	Amyotrophic lateral sclerosis	5344.89635913963	0.25252656595597	0.135239960534297	1.86724814883341	0.061866942581864	0.588419232547036	0.00270804710815864	0.00298270824140487
94	Animal type	581.331142924363	0.101370192905601	0.33690377477853	0.300887673259936	0.763500150328036	0.932336543685958	0.000245787231900742	0.000247155822841046
95	Antifolate resistance	358.294459209873	0.234526306064418	0.236587104647762	0.991289472068172	0.321544252256178	0.815038773751773	0.000192087878600807	0.00020874620773508
96	Antigen processing and presentation	37.2895175281439	-0.296782890613612	0.437112404002369	-0.678962408515873	0.497161680826691	0.888699268290935	2.54453407733193e-05	1.70256465369955e-05
97	Antimicrobial resistance genes	10377.1575125785	-0.666892208634673	0.249061782993016	-2.67761757994551	0.0074147822495407	0.25716135923332	0.00488309561431502	0.00472141470127466
98	Apelin signaling pathway	1536.03350991698	-0.23427897552449	0.202740839892744	-1.15555886839786	0.247861640394018	0.769740571475803	0.000929391281753962	0.000867184836638455
99	Apoptosis	166.63822481848	-0.52141465962333	0.397581447650562	-1.3114662736517	0.189700280978168	0.738620242957547	0.000124165740098899	8.10490934874678e-05
100	Apoptosis - fly	1429.49141974945	0.264841740363045	0.227610377480512	1.16357497972921	0.244596295871187	0.769740571475803	0.000746854046395529	0.00082648237616438
101	Apoptosis - multiple species	17.7303217625483	0.282567643323499	0.852062711543308	0.331627754031972	0.740170359788186	0.928542764978495	1.11555350006461e-05	1.43708990946996e-05
102	Aquaporins and small neutral solute transporters	1538.97593163966	-0.65925756912044	0.404732771852225	-1.62887123299505	0.103340281055007	0.678431262172784	0.000634246952852391	0.000467604202050773
103	Arabinogalactan biosynthesis - Mycobacterium	98.9488582428163	0.61537153979002	0.386511402153378	1.59211742877853	0.111358321675501	0.682985352070993	5.54153722841082e-05	6.19722697714695e-05
104	Arachidonic acid metabolism	120.872166816893	1.13423522523392	0.405054078106134	2.80020690209351	0.00510698616246446	0.21931941868002	4.97621730258414e-05	9.48300899213808e-05
105	ArcB-ArcA (anoxic redox control)	1.93592905842879	0.862996968926344	1.65971219684986	0.519967841752515	0.603085989098279	0.910164062052919	1.37179726441322e-06	2.85524975605384e-06
106	Archaea	2287.79534086422	-0.11822611201419	0.224977905264956	-0.525500990308159	0.59923496505576	0.910164062052919	0.00109443819916645	0.00106656354045375
107	Archaeal flagellar assembly proteins	64.395149503093	-0.782854973442688	0.601285097526747	-1.30196969235191	0.192926746373089	0.739384179817285	4.82685809401256e-05	2.54234371034919e-05
108	Archaeal flagellar protein	64.395149503093	-0.782854973442688	0.601285097526747	-1.30196969235191	0.192926746373089	0.739384179817285	4.82685809401256e-05	2.54234371034919e-05
109	Archaeal regulatory particles	0	0	0	0	1	NA	2.21353073406472e-07	0
110	Archaeal type	51.6329428543989	0.787782251568931	0.411355298249939	1.91508959510296	0.0554810785296448	0.580094132128505	2.47701618234916e-05	4.0778636506137e-05
111	Archeal mRNA degradation factors	51.2245530038136	0.6902514457356	0.374754883154286	1.84187445384514	0.0654935161434557	0.603811925567383	2.49179117210486e-05	3.71297220158843e-05
112	Arf GTPases and associated proteins	183.95192369357	-0.588579131958174	0.397420500024157	-1.48099841835637	0.138606994960294	0.697321789078592	0.000128786697984232	8.1514753697094e-05
113	Arf/Sar Family	95.0175447198248	-0.521339839499006	0.511998368801008	-1.0182451180848	0.308561482790124	0.802477870159243	6.86049357570571e-05	4.75189387730253e-05
114	Arginine and proline metabolism	3060.14746757688	0.15407355707421	0.149404930656402	1.03124814152583	0.302424470196582	0.797746710572605	0.00164660899924472	0.00170360473606124
115	Arginine biosynthesis	1472.57721587171	0.262794131265828	0.164016059143752	1.60224634488688	0.109101145387537	0.678967361129178	0.000790350708314402	0.000844796438560202
116	ArlS-ArlR (virulence regulation)	832.146270588351	0.270988101068889	0.316976170017897	0.854916320850205	0.39259747460153	0.847612774396197	0.000428327092730535	0.00048489174815495
117	arnA, pmrI	0	NA	NA	NA	NA	NA	0	0
118	arnB, pmrH	1.42594521851028	-2.10434253935018	1.93923755169863	-1.08513912465594	0.277860041151428	0.772195437715256	1.00780912847784e-06	4.27720491945572e-07
119	arnC, pmrF	0.215485324248107	-0.0451468295953623	3.04858227000219	-0.0148091229289114	0.988184461335439	0.993614046287832	9.68918180267254e-08	1.49788433295277e-07
120	arnD	35.4963619543211	-0.624173019287374	0.801236078163466	-0.779012623493013	0.435972278677903	0.86681853388121	2.71136877270629e-05	1.8732371440902e-05
121	arnE	26.4878053450012	-0.554471814178212	0.747070637312595	-0.742194628573263	0.457969422549658	0.880430294001541	2.47587222530773e-05	1.4164870523335e-05
122	arnF	0.137198521329362	-1.32259473957531	3.05373972145292	-0.433106571029585	0.664937349234389	0.921736141158278	1.17366206392315e-07	0
123	arnT, pmrK	71.6787612018351	0.519831448109081	0.49977833189865	1.0401240208519	0.298282285033025	0.795569185374332	3.33354781185137e-05	4.57391631349103e-05
124	Arrhythmogenic right ventricular cardiomyopathy	5.3621975424377	-2.49016834885987	0.930483667040056	-2.67620855375281	0.0074460295027488	0.25716135923332	4.61831515510431e-06	5.93679347160668e-07
125	Ascorbate and aldarate metabolism	1269.80708522451	-0.534022850179893	0.290025252429886	-1.84129776874858	0.0655779345390806	0.603811925567383	0.0007458765559357	0.000681847796425447
126	asm16	0.0977794447902702	-1.06054119602592	3.05211655515922	-0.347477292187028	0.728232775212718	0.924962120653439	3.35031484338051e-08	8.5270390233034e-09
127	asm17	0	NA	NA	NA	NA	NA	0	0
128	Assembling factors	115.038378243772	-0.0241772739674009	0.275366181150805	-0.0878004476307137	0.930035281982793	0.982226156146037	7.0343066102007e-05	6.56566049985547e-05
129	AtoS-AtoC (cPHB biosynthesis)	2.58637419300211	-2.60320384235063	1.33850510174887	-1.94485911107049	0.051791937417192	0.580094132128505	4.68323445470023e-06	7.38217831680886e-07
130	Atrazine degradation	322.403526873662	0.111326025454821	0.218897426567624	0.508576218553347	0.611049301849496	0.912832834599655	0.000176688801322033	0.000180960406424492
131	Atypical E3	0.126603677549239	-0.0744535043846221	3.0510098208981	-0.0244029055149701	0.98053123075123	0.990766767239894	1.68509594280654e-07	1.88071550523409e-06
132	AUR family	81.2926087494777	0.308251305896938	0.473928386229023	0.650417478365555	0.515422590259258	0.890883910436309	4.08052993528899e-05	4.67719284562068e-05
133	Autophagosome formation proteins	323.337098824263	0.174056985375531	0.359102778517021	0.484699634166939	0.627889426039096	0.916995903809597	0.000163292057647325	0.000153141723343919
134	Autophagy - animal	444.364752120175	0.174708547316416	0.219965286719122	0.794255084164731	0.427046946500923	0.864751039755709	0.000256239349668652	0.000238102827930299
135	Autophagy - other	240.888761046064	0.362757423698679	0.310826545711858	1.16707349711038	0.24318068972255	0.769740571475803	0.000120008914193298	0.000139623744527455
136	Autophagy - yeast	3014.23894441693	0.365118783654222	0.209438178343868	1.74332486341028	0.0812768846667674	0.626691922805887	0.0015107805812908	0.00171998698870292
137	Autotransporter-1 (AT-1) family	28.7738678269179	-0.333140678772548	0.528646808042331	-0.630176279709744	0.528579256823511	0.890990799525814	1.80855435827832e-05	1.60242034628585e-05
138	Autotransporter-2 (AT-2) family	1.13311263894295	1.30394616056799	1.9754456682763	0.660076954536423	0.509204446746254	0.889588675461237	4.76621156262678e-07	3.94551043163235e-06
139	Axon guidance	171.236385466508	-0.629529078734445	0.417184580679432	-1.50899411888423	0.131300285717493	0.695550947846928	0.000131175676054785	7.88961735749375e-05
140	Axon regeneration	236.25642905919	0.231924324502809	0.297973747915932	0.778338112417349	0.436369712753041	0.86681853388121	0.000126780207209134	0.000151552027578083
141	B cell receptor signaling pathway	126.938856982868	-0.707668039892052	0.444656239714096	-1.59149467990614	0.111498291765688	0.682985352070993	9.94627468629477e-05	5.51342461061096e-05
142	Bacteria	3597.01866493402	-0.140181336080624	0.17157104130479	-0.817045435025349	0.413902463581669	0.86111749285061	0.00216383025481704	0.00175210572885828
143	Bacteria type	6.02172088865412	-0.250348879993213	0.892504108503093	-0.280501655519657	0.779092655506167	0.934285844981637	3.28671229476354e-06	2.35131138168038e-06
144	Bacterial	8.47383929859121	0.340730288355057	0.629588254617393	0.541195433453762	0.588372884715293	0.910164062052919	4.17114389267055e-06	4.92434331060729e-06
145	Bacterial chemotaxis	1125.31408959866	0.0909142664028301	0.214699540389864	0.423448817066598	0.671967834241025	0.921736141158278	0.000607405294183052	0.000573318698180406
146	Bacterial family	88.8371724657938	0.117265694421283	0.380952916317409	0.307822015263372	0.758217768696945	0.930449734080339	4.65835350317466e-05	4.83244783784302e-05
147	Bacterial invasion of epithelial cells	396.706334478419	-0.237270586127148	0.245655299677241	-0.965867972068546	0.334110250581384	0.825593592054947	0.00024761399408432	0.000193389088283249
148	Bacterial motility proteins	3391.8258089213	-0.0108784551959394	0.120109482303491	-0.0905711604721749	0.927833348331383	0.982174997799815	0.00205616397241732	0.00183771004166431
149	Bacterial mRNA degradation factors	6423.57655818041	0.508330814414218	0.214273421743515	2.37234655739381	0.0176755031370221	0.369670522751433	0.0027467713212218	0.0030725168413988
150	Bacterial polysaccharide	5818.93935871075	0.223333265251563	0.213691287704895	1.04512106062079	0.295967021431989	0.793581903619838	0.00240421576742734	0.00297816369229789
151	Bacterial regulatory particles	55.2800988875294	-0.263045752525322	0.460976974635039	-0.570626662499963	0.568252741041986	0.910164062052919	3.5629365940452e-05	3.01634092760284e-05
152	Bacterial secretion system	9305.44296220586	-0.30216516605819	0.271539036207857	-1.1127872083441	0.265799830460385	0.771105763283078	0.00371238025596574	0.00378558053756622
153	Bacterial sialyltransferase	6.79246012866753	-3.6620094720793	0.933602535551257	-3.92245022119292	8.7653006696335e-05	0.0256648003606869	6.34516661442604e-06	2.47876439278857e-06
154	Bacterial toxins	7330.26874604291	-0.254272531100491	0.267085795103091	-0.952025662773812	0.34108396709764	0.82566487431211	0.00340917869765342	0.00298470656705273
155	Bacterial type	2075.67739047072	0.231109875165978	0.211526861526728	1.09257932301319	0.274578545268761	0.771369798153739	0.000873072803708724	0.000977864271896675
156	BaeS-BaeR (envelope stress response)	0.0121557095629715	-0.661404568774244	3.05360962179039	-0.216597617473595	0.828521942645363	0.943934727033406	0	1.47178964852662e-08
157	BarA-UvrY (central carbon metabolism)	2.81375849548768	-2.72971133004807	1.70190799899781	-1.60391239224182	0.108733364868488	0.678967361129178	2.42481942607214e-06	7.95064094645793e-07
158	Basal cell carcinoma	17.8277753265599	-0.157911375897832	0.70590605454978	-0.223700271275541	0.822990534849008	0.943433330092431	1.29553298496066e-05	1.41699147515078e-05
159	Basal transcription factors	1209.03053127975	0.347868000740885	0.203582750841613	1.70873023035004	0.0875009316876087	0.64772785385144	0.000586587792166403	0.000610843282590714
160	Base excision repair	5850.89355562653	-0.110582655212183	0.270898498820862	-0.408206969376041	0.683121731931147	0.921736141158278	0.00227215882274737	0.00224081122435741
161	Basement membrane proteoglycans	0.015860630913238	-0.996072481866618	3.05391988348436	-0.326161955738718	0.744301823728704	0.930027109238593	1.14306359847495e-08	4.92217674327799e-09
162	Basic helix-loop-helix (bHLH)	96.2223285872603	1.62636475901189	0.551280726362656	2.95015711821204	0.0031761236640927	0.211059213797866	3.06047192206312e-05	6.68650687231196e-05
163	Basic leucine zipper (bZIP)	619.779636969963	0.707535843872926	0.350648559530674	2.01779195904848	0.0436129326843929	0.56201870131634	0.000269822138326249	0.000410262994104521
164	BasS-BasR (antimicrobial peptide resistance)	179.080846934804	0.455639862813347	0.426967666425494	1.06715308591841	0.285902713337401	0.778526272397901	8.19132625603178e-05	0.00011197668941136
165	BceS-BceR (bacitracin transport)	0.607934867162251	0.505563398658591	1.83680022364466	0.275241363840555	0.783130809975177	0.934958031015793	1.53650458760691e-06	6.23887509905434e-07
166	Benzoate degradation	768.077895591911	-0.481676883151368	0.190318248221384	-2.53090225268922	0.0113769548783405	0.312337614562708	0.000482967077038071	0.000348973927848225
167	Beta Subunits	80.7842334297026	-1.18312929235088	0.680004152383074	-1.73988539364739	0.0818791439390687	0.626691922805887	0.000120937357086652	5.85702435117348e-05
168	beta-Alanine metabolism	328.40924470571	-0.0532415674773833	0.224836280284431	-0.236801495781862	0.812810791090919	0.939062865223962	0.000205799710006775	0.000196477146292143
169	beta-Branched incorporating proteins	47.0656144003567	1.29288385475762	0.62452258647205	2.07019551055978	0.0384340395202001	0.52099475794049	2.10051580551761e-05	5.79745015192398e-05
