	Gene.symbol	baseMean	logFC	lfcSE	stat	pvalue	adj.P.Val	abundance.1	abundance.2
68	AgrC-AgrA (exoprotein synthesis)	4.09859744387989	-1.1351092188258	1.0670699677256	-1.06376268956873	0.287436217300164	NA	3.10155615783909e-06	7.62762112936244e-07
69	AKT/PKB family	19.3203454063163	-0.248163280649904	0.904693390161501	-0.27430650356095	0.78384908701281	NA	1.21655874017657e-05	2.30750679069601e-05
70	Alanine, aspartate and glutamate metabolism	3868.6958274462	0.195313200250016	0.187603925226083	1.04109335673357	0.297832222467348	0.524992392145833	0.00160113169262842	0.00168654386005315
71	Alcoholism	1844.47763614844	-0.284063152612665	0.195178223564106	-1.45540392481011	0.145557470501756	0.356187692521945	0.000884118424059679	0.000827531102742703
72	Aldosterone synthesis and secretion	1408.9367658225	-0.319760013621811	0.245949102303269	-1.30010644733937	0.193564488234141	0.40668094497678	0.000661304248454688	0.000622532143171535
73	Aldosterone-regulated sodium reabsorption	205.153633335702	0.245722817183006	0.376432967068883	0.652766464893711	0.513906846214832	NA	0.000102524404563286	9.59521280357253e-05
74	AlgE-type Mannuronan C-5-Epimerase transporter	4708.35221793944	0.948947646811081	0.34212362306187	2.77369811040342	0.0055423083223962	0.0771083451292982	0.00169699779751132	0.00222205602175115
75	AlgZ-AlgR (alginate production)	5.70910784243857	-0.689417930539104	1.15054331638408	-0.599210756102432	0.549032350974434	NA	2.71169486600999e-06	1.21260232293356e-05
76	Alpha Subunits	10.8211822419914	-1.71383783957626	1.33315051379216	-1.28555464806538	0.198598533083969	NA	9.51436734221862e-06	2.41091089148582e-06
77	alpha-Hemolysin/cyclolysin transporter	4710.53512616498	0.94785165426826	0.336663735616806	2.81542546461586	0.00487126952461816	0.0771083451292982	0.00169881630432831	0.00222266644832366
78	alpha-Linolenic acid metabolism	179.85011297889	0.582797950631215	0.429461917446254	1.35704221248942	0.174767798223449	NA	7.28241713257438e-05	9.06483621763877e-05
79	ALS	344.783966741611	0.522358604833402	0.412485061738247	1.26636975077871	0.205380735449104	NA	0.000115188523274495	0.000172397332556555
80	Alzheimer disease	9139.60976809459	0.235863439138053	0.180345625166535	1.30784120169398	0.190927176142173	0.40668094497678	0.00372662754897703	0.00366567213211116
81	Amidase	75.2970292812705	0.73313106121908	0.500200068789536	1.46567565053165	0.142736670767919	NA	2.77796874161445e-05	4.0970372725166e-05
82	Amino acid ligase	2550.42588911382	0.315791639707057	0.270725943070323	1.16646242368071	0.243427532609179	0.471003970071714	0.000996488774201604	0.001090210407626
83	Amino acid metabolism	240.417776472651	0.396601220833718	0.417431467255603	0.950099002936139	0.342061949797557	NA	0.000116219801944986	0.000145513766339378
84	Amino acid related enzymes	8432.30980634464	0.250848017065909	0.184314888461468	1.36097533498142	0.173521484208132	0.395815846077947	0.00317088851237626	0.00329057391508463
85	Amino sugar and nucleotide sugar metabolism	8879.91063141714	0.458926601616798	0.169190235311205	2.71248870109234	0.0066780057991282	0.0810553903899474	0.00363868917920541	0.00400622457190821
86	Aminoacyl-tRNA biosynthesis	6917.84485191611	0.451994123728427	0.227100555956262	1.99028188999889	0.0465598918253394	0.222769502974536	0.00231011842291187	0.002662880203701
87	Aminoacyl-tRNA synthetases (AARSs)	9931.10682862415	0.422848615874232	0.231213935689802	1.82881976647605	0.0674266128209173	0.246047990644751	0.00334754000611618	0.00376151005824021
88	Aminobenzoate degradation	1902.65776380356	0.112455881578296	0.294765708277966	0.381509376498602	0.702825314946063	0.834629456441171	0.000744919649987318	0.000679919002417546
89	Aminoglycoside resistance genes	506.670758384655	-0.117532207362579	0.410150144855084	-0.286558980502387	0.774450026502161	NA	0.000283882730270072	0.000259208371954405
90	Amoebiasis	1366.46617998962	0.533251240112968	0.352757207443428	1.51166646311114	0.130618734373214	0.335010408543966	0.000497164058673581	0.000675382890651006
91	Amphetamine addiction	1340.56579200821	-0.42446873597224	0.251839242053888	-1.68547495819342	0.0918969722796951	0.281252047105472	0.000643109365228907	0.000584795801115758
92	AMPK signaling pathway	4164.5240662651	0.58221862512198	0.22871192548909	2.54564174507705	0.0109077069441711	0.0958085632796548	0.00146864843103384	0.00178495648708341
93	Amyotrophic lateral sclerosis	7437.53919290747	0.0276577134824996	0.15409816787284	0.17948113117946	0.857559931898116	0.92548962054585	0.00334158721760275	0.00298270824140487
94	Animal type	587.467289910581	0.715479658519508	0.326883407964922	2.18879160301794	0.028611990329655	NA	0.000174629918455031	0.000247155822841046
95	Antifolate resistance	441.659292780235	0.335913524945002	0.24026383146981	1.39810275599976	0.162082212395122	NA	0.000184338416273859	0.00020874620773508
96	Antigen processing and presentation	68.2040758749039	-1.08848615220319	0.507089321631602	-2.14653731752996	0.0318301347931961	NA	4.81441326564723e-05	1.70256465369955e-05
97	Antimicrobial resistance genes	8667.47470800708	0.213474817855867	0.135862558497019	1.5712556882296	0.116123269463065	0.315733856840752	0.00398254234453475	0.00472141470127466
98	Apelin signaling pathway	1895.56664131528	-0.211613409591489	0.185197722105431	-1.14263505612137	0.253190144192759	0.478759545382671	0.000891927766493025	0.000867184836638455
99	Apoptosis	203.625866594393	-0.484471842455049	0.502468544498325	-0.964183425529166	0.334953972559093	NA	0.000129788498771687	8.10490934874678e-05
100	Apoptosis - fly	1760.42323578581	0.362737969217378	0.23038732647922	1.57447015320131	0.115378796448712	0.315733856840752	0.000700837987848332	0.00082648237616438
101	Apoptosis - multiple species	23.2760174280958	0.234909676433368	1.03529017417844	0.226902256287502	0.820499747547512	NA	2.26293810332245e-05	1.43708990946996e-05
102	Aquaporins and small neutral solute transporters	939.197086826896	-0.431889247133124	0.313562899182811	-1.3773608046701	0.168400724660711	0.391367047256178	0.000564351188775167	0.000467604202050773
103	Arabinogalactan biosynthesis - Mycobacterium	187.890825543829	-0.316887603031496	0.489225288164408	-0.647733489453233	0.517157339841224	NA	0.000177755851582887	6.19722697714695e-05
104	Arachidonic acid metabolism	154.039265516807	1.33742054855451	0.447461958901216	2.98890335133443	0.00279980679744301	NA	4.44570989518875e-05	9.48300899213808e-05
105	ArcB-ArcA (anoxic redox control)	3.10757229658892	0.310437774568728	1.58541484615768	0.195808545202593	0.844760021443291	NA	7.84996469613718e-07	2.85524975605384e-06
106	Archaea	3159.00495120402	-0.348020302002794	0.232628941081462	-1.4960318367306	0.134645358976617	0.339469511116804	0.00149521609916831	0.00106656354045375
107	Archaeal flagellar assembly proteins	68.4573135514061	-0.53206755689871	0.721211659487976	-0.737741202459832	0.460671729214355	NA	4.58851929830109e-05	2.54234371034919e-05
108	Archaeal flagellar protein	68.4573135514061	-0.53206755689871	0.721211659487976	-0.737741202459832	0.460671729214355	NA	4.58851929830109e-05	2.54234371034919e-05
109	Archaeal regulatory particles	0	NA	NA	NA	NA	NA	0	0
110	Archaeal type	71.6012062076673	0.625182233742147	0.460211923368694	1.35846596317168	0.174315875756849	NA	2.91879539350861e-05	4.0778636506137e-05
111	Archeal mRNA degradation factors	80.1318528327835	0.179657649230566	0.441405348376655	0.407012850866644	0.683998549735044	NA	4.00802507881499e-05	3.71297220158843e-05
112	Arf GTPases and associated proteins	142.498433816468	0.576183646955302	0.439306921889518	1.31157425081549	0.18966382571993	NA	6.03445466867355e-05	8.1514753697094e-05
113	Arf/Sar Family	81.9823754187714	0.35594195715384	0.541233379265219	0.657649677181899	0.510763265418333	NA	3.83195054707029e-05	4.75189387730253e-05
114	Arginine and proline metabolism	4263.14289573172	-0.0680036312484566	0.185562380179613	-0.366473156803838	0.714012039278097	0.843832410055932	0.00192305450134087	0.00170360473606124
115	Arginine biosynthesis	1972.25506091916	0.157226907515768	0.171482921667946	0.916866274416629	0.35921271856821	0.572538279403738	0.000841055550640073	0.000844796438560202
116	ArlS-ArlR (virulence regulation)	1004.08385665683	0.418570199228386	0.316205167033815	1.32372978960089	0.185592801211994	0.404519176922912	0.000385359595980585	0.00048489174815495
117	arnA, pmrI	0	NA	NA	NA	NA	NA	0	0
118	arnB, pmrH	0.453783997821333	-0.674059744437039	2.944934891434	-0.228887825804805	0.818956103014724	NA	1.00535207631916e-06	4.27720491945572e-07
119	arnC, pmrF	0.27218262739959	-0.475738654834119	2.94547636479338	-0.161515013503594	0.871687787534296	NA	8.53767136870045e-08	1.49788433295277e-07
120	arnD	25.9427526414427	0.690166551960675	0.920272975540372	0.749958512641772	0.453279691935519	NA	1.16987807238569e-05	1.8732371440902e-05
121	arnE	23.7216451356767	0.210446934599304	0.844979059985521	0.249055798616962	0.803317619853971	NA	2.6359262373569e-05	1.4164870523335e-05
122	arnF	0	NA	NA	NA	NA	NA	0	0
123	arnT, pmrK	88.4572776936414	0.658082749104075	0.537854936448497	1.22353204276501	0.221128809278562	NA	3.34149895642468e-05	4.57391631349103e-05
124	Arrhythmogenic right ventricular cardiomyopathy	3.84358580773213	-1.73963385474488	1.15215750758345	-1.50989239170399	0.131070884376526	NA	3.19098220847573e-06	5.93679347160668e-07
125	Ascorbate and aldarate metabolism	1284.22495342446	1.21981028924764	0.3040935044316	4.0113000490677	6.03853070106253e-05	0.00648909916259311	0.00043017617964863	0.000681847796425447
126	asm16	0.0364740142860778	-0.855773516919198	2.95017182277176	-0.290075822131328	0.771758232100004	NA	4.63434141031277e-09	8.5270390233034e-09
127	asm17	0.567659267197176	-1.7732874584084	2.95088688779284	-0.600933728007025	0.547884127582005	NA	6.40001365336246e-07	0
128	Assembling factors	198.881496710912	-0.728726905526207	0.312015936710595	-2.3355438610244	0.0195150273875586	NA	0.000118793453190954	6.56566049985547e-05
129	AtoS-AtoC (cPHB biosynthesis)	5.41637320720061	-2.16235350325886	1.47998436905195	-1.46106509533207	0.143997578038264	NA	3.47703061879042e-06	7.38217831680886e-07
130	Atrazine degradation	431.177595283809	-0.0156001622466711	0.270674978274969	-0.0576342975848454	0.954039929546657	NA	0.000195958132370159	0.000180960406424492
131	Atypical E3	0.342501345824864	-0.379368559163089	2.94819200372983	-0.128678375995573	0.897612146593009	NA	2.68454502062536e-07	1.88071550523409e-06
132	AUR family	114.677723746215	0.0683494055743146	0.525389329273352	0.130092869736898	0.896492951306613	NA	5.30025229780191e-05	4.67719284562068e-05
133	Autophagosome formation proteins	439.180100475988	-0.0259813135163261	0.372437709523255	-0.0697601581472078	0.944384559077895	NA	0.000188732461291826	0.000153141723343919
134	Autophagy - animal	600.308609725812	0.0388349411824217	0.226843793976204	0.171196842116366	0.864068990466826	NA	0.000286265905049221	0.000238102827930299
135	Autophagy - other	335.199158731072	0.137166847333685	0.337378335562135	0.406566850551146	0.684326148410414	NA	0.000138748256943013	0.000139623744527455
136	Autophagy - yeast	4238.25918336855	0.120388719511195	0.217809081900809	0.552725893982789	0.580451119541685	0.745270573238707	0.00175055959157519	0.00171998698870292
137	Autotransporter-1 (AT-1) family	36.1578105434784	-0.346638955549178	0.615185040243353	-0.563471041838169	0.573114173573058	NA	4.30008962505813e-05	1.60242034628585e-05
138	Autotransporter-2 (AT-2) family	1.27568400218554	1.25718001439417	2.40303035354602	0.523164433832067	0.600859829413348	NA	2.4940173067416e-07	3.94551043163235e-06
139	Axon guidance	183.460889742179	-0.300615055864848	0.50336213903847	-0.597214276860567	0.550364328478951	NA	0.000112918986658431	7.88961735749375e-05
140	Axon regeneration	372.289639223167	-0.249324856103616	0.295410581355521	-0.843994331413463	0.398672573231537	NA	0.00018702212939397	0.000151552027578083
141	B cell receptor signaling pathway	130.31594466597	-0.294938569244119	0.529075019892403	-0.557460772395001	0.577212653594554	NA	7.97966954423625e-05	5.51342461061096e-05
142	Bacteria	4594.99454568676	-0.200834269250266	0.208096447931557	-0.965101861403804	0.334493794722057	0.552180232557047	0.00211023432102827	0.00175210572885828
143	Bacteria type	12.2769851977047	-1.21384842546868	1.06467232243821	-1.14011456847948	0.254238573229054	NA	8.52665724349369e-06	2.35131138168038e-06
144	Bacterial	7.71358895582833	1.50941130642385	0.723811451600026	2.08536532972393	0.0370361514325522	NA	2.1166506312886e-06	4.92434331060729e-06
145	Bacterial chemotaxis	1480.03550520062	-0.0262704885028149	0.240564231234834	-0.109203635004117	0.913040977238367	0.950922208272	0.0006657923584319	0.000573318698180406
146	Bacterial family	163.387285687275	-0.754780595393288	0.48883134178031	-1.54405114992095	0.122575941723937	NA	7.53219299352633e-05	4.83244783784302e-05
147	Bacterial invasion of epithelial cells	521.563751255658	-0.367801592596717	0.241870049342	-1.52065786399478	0.128345717808698	NA	0.000256771223699888	0.000193389088283249
148	Bacterial motility proteins	4388.99592636916	-0.0678824575205904	0.138809879781787	-0.489031887552266	0.624819121561289	0.775651294928657	0.00206161340666907	0.00183771004166431
149	Bacterial mRNA degradation factors	8377.24332333819	0.482850140927073	0.246817892038836	1.95630121033161	0.0504296817063752	0.222769502974536	0.00280815160610243	0.0030725168413988
150	Bacterial polysaccharide	6757.01430114004	0.481993828589786	0.186561368346843	2.58356718146328	0.00977844208969296	0.0946007420770296	0.00243571698826816	0.00297816369229789
151	Bacterial regulatory particles	116.604950420842	-1.35657100246567	0.620398564864686	-2.18661208986122	0.028770854016726	NA	6.72162022993793e-05	3.01634092760284e-05
152	Bacterial secretion system	8850.84847844605	0.413483760941928	0.205952172124274	2.00766885183627	0.0446784926881031	0.221264916169653	0.00364607943814867	0.00378558053756622
153	Bacterial sialyltransferase	4.09499259055605	-2.84115450997728	1.3782408360336	-2.06143544415195	0.0392615163169792	NA	4.05602559581443e-06	2.47876439278857e-06
154	Bacterial toxins	5756.66521983895	0.0497535518178309	0.176428820079692	0.282003539984893	0.777940795907486	0.89055527225778	0.00270237551918219	0.00298470656705273
155	Bacterial type	2390.05134980538	0.505095551999435	0.203405590560299	2.48319404893496	0.0130210134552867	0.097826583587527	0.000879095466866144	0.000977864271896675
156	BaeS-BaeR (envelope stress response)	0.0181824946017479	-1.03164450748319	2.95080863526059	-0.349614168521668	0.726628276269194	NA	0	1.47178964852662e-08
157	BarA-UvrY (central carbon metabolism)	1.73920654373897	-0.93258324276568	2.13262655015477	-0.437293272325622	0.661898673784792	NA	2.95924545779896e-06	7.95064094645793e-07
158	Basal cell carcinoma	37.6936876308832	-0.213485203445734	0.765832710220829	-0.278762189962054	0.780427332673353	NA	1.87053026191436e-05	1.41699147515078e-05
159	Basal transcription factors	1587.5743210537	0.279637173953646	0.266376839772364	1.04978035700331	0.293819108401131	0.523734859169041	0.000549274517410773	0.000610843282590714
160	Base excision repair	5941.32349740375	0.444464051554965	0.258843588059478	1.71711439671758	0.0859582722155466	0.272260018959626	0.00188352455804208	0.00224081122435741
161	Basement membrane proteoglycans	0.392980234252272	-1.39009495385765	2.95110941376788	-0.471041482695427	0.637611111795056	NA	3.76730984691913e-07	4.92217674327799e-09
162	Basic helix-loop-helix (bHLH)	142.735120507453	1.3714978280119	0.557352413159608	2.46073722052613	0.0138651877544156	NA	3.90278202591919e-05	6.68650687231196e-05
163	Basic leucine zipper (bZIP)	1071.63464054095	-0.0685990387247204	0.42833182341687	-0.160153962359124	0.872759793907165	0.931626491554856	0.000406392773888799	0.000410262994104521
164	BasS-BasR (antimicrobial peptide resistance)	215.008413412309	0.675633861878109	0.481036044230453	1.40453895291561	0.160158420725008	NA	6.95719474300014e-05	0.00011197668941136
165	BceS-BceR (bacitracin transport)	0.449441732365372	1.03910742812657	2.94227369007279	0.35316477581012	0.723964913395941	NA	1.98195613879913e-08	6.23887509905434e-07
166	Benzoate degradation	929.653838334963	-0.4487715106849	0.198208533696246	-2.2641381897948	0.0235656167656638	0.148534796583578	0.000497236749691078	0.000348973927848225
167	Beta Subunits	72.38784685163	0.982173315186624	0.771868195556941	1.27246247589971	0.203208848362113	NA	2.98694701816835e-05	5.85702435117348e-05
168	beta-Alanine metabolism	498.613233436895	0.15679621166817	0.278855047916274	0.562285720985938	0.57392136540463	NA	0.000218472187276288	0.000196477146292143
169	beta-Branched incorporating proteins	67.2861668883173	1.19625715738719	0.721441248204016	1.65814910135122	0.0972873752751501	NA	2.38867278359446e-05	5.79745015192398e-05
170	beta-Lactam resistance	9603.1017098199	0.66444097692609	0.227196765106047	2.92451777038266	0.00344990381359458	0.0683409517359688	0.00371578170213883	0.00437247240864707
171	beta-Lactam resistance modules	138.382125832686	-0.254483070471214	0.443108789597192	-0.574312846970496	0.565756117187565	NA	6.82996445009552e-05	4.67009076435314e-05
172	beta-Lactamase genes	129.909645296467	-0.87676514373763	0.590061157127924	-1.48588859501482	0.137308590783371	NA	8.47022018757231e-05	4.87603661363374e-05
173	beta-Scaffold factors with minor groove contacts	241.392339350909	0.427273746376277	0.273894623876137	1.5599931839827	0.118761491922485	NA	0.000108118657950354	0.000120427360022738
174	Betalain biosynthesis	84.3748542323801	-1.0794608204134	0.482506286900554	-2.23719534795592	0.0252735752824638	NA	0.000101240145170406	2.59005284767429e-05
